idx,Month,DayofMonth,DayOfWeek,UniqueCarrier,Origin,Dest,Distance,Hour,Minute,IsWeekend
54964,6,4,6,FL,ATL,DCA,547.0,13,43,1
54965,10,19,3,XE,PHL,CLE,363.0,14,27,0
54966,4,25,1,MQ,ORD,SGF,438.0,20,47,0
54967,8,13,6,XE,SYR,EWR,194.0,7,0,1
54968,9,3,6,HP,LAX,LAS,236.0,7,44,1
54969,7,12,3,DL,ATL,SLC,1589.0,19,21,0
54970,8,6,6,DL,SRQ,ATL,445.0,8,10,1
54971,6,14,3,WN,PHX,LAX,370.0,6,20,0
54972,8,22,1,AA,LIH,LAX,2615.0,15,13,0
54973,6,10,5,FL,MCO,ATL,403.0,11,21,0
54974,12,21,4,YV,CLT,CHS,168.0,12,45,0
54975,4,8,5,NW,EWR,MSP,1008.0,19,26,0
54976,4,13,3,CO,BWI,IAH,1235.0,17,31,0
54977,5,14,6,NW,SAV,DTW,706.0,12,31,1
54978,4,10,1,DL,BOS,TPA,1185.0,9,0,0
54979,6,25,7,UA,SFO,LAX,337.0,9,19,1
54980,3,1,2,CO,BOS,IAH,1597.0,10,18,0
54981,5,6,6,FL,ATL,MCO,403.0,18,37,1
54982,5,5,5,AA,SEA,DFW,1660.0,5,58,0
54983,6,2,5,WN,PIT,MDW,402.0,8,50,0
54984,1,4,2,EV,BTR,DFW,383.0,9,10,0
54985,3,19,6,MQ,ORD,CVG,264.0,6,28,1
54986,2,14,1,OH,CVG,SDF,83.0,11,50,0
54987,9,14,4,EV,ATL,MLI,633.0,13,10,0
54988,4,9,7,XE,CLE,RDU,416.0,15,51,1
54989,11,23,3,B6,MCO,JFK,944.0,16,4,0
54990,3,21,2,DL,SLC,MCO,1929.0,17,4,0
54991,7,28,5,MQ,ORD,CMH,296.0,18,47,0
54992,8,15,2,WN,PHL,MDW,668.0,14,49,0
54993,2,15,3,DL,ATL,ORD,606.0,11,46,0
54994,6,11,7,NW,HNL,MSP,3972.0,17,8,1
54995,6,15,4,WN,HOU,DAL,239.0,19,0,0
54996,9,25,1,OO,TYS,DEN,1162.0,9,20,0
54997,11,30,3,FL,SRQ,MDW,1035.0,11,14,0
54998,3,13,1,AA,JAX,DFW,919.0,14,43,0
54999,1,24,1,DH,IAD,MHT,418.0,20,32,0
55000,2,20,7,UA,EWR,ORD,719.0,11,52,1
55001,5,2,2,MQ,ORD,IND,177.0,18,2,0
55002,10,25,2,DL,SNA,ATL,1919.0,11,48,0
55003,11,2,3,NW,MSP,BOS,1124.0,7,13,0
55004,7,29,6,MQ,DFW,LBB,282.0,13,13,1
55005,8,13,6,MQ,SGF,DFW,364.0,17,27,1
55006,3,3,5,YV,TUS,PHX,110.0,15,20,0
55007,12,8,5,AA,DTW,ORD,235.0,7,25,0
55008,6,8,3,WN,STL,OMA,342.0,20,55,0
55009,4,12,2,WN,BNA,LAS,1588.0,19,50,0
55010,11,9,3,OH,BOS,JFK,187.0,8,35,0
55011,1,21,6,AA,ORD,ABQ,1118.0,18,18,1
55012,4,12,2,WN,PHL,MHT,290.0,13,5,0
55013,11,9,3,CO,LAS,EWR,2227.0,21,59,0
55014,5,22,1,US,LAX,PHX,370.0,14,7,0
55015,11,10,4,XE,CLE,DAY,162.0,16,38,0
55016,3,20,7,EV,SHV,ATL,552.0,19,40,1
55017,9,29,5,US,BUF,CLT,546.0,8,20,0
55018,8,10,3,UA,DSM,DEN,589.0,17,35,0
55019,6,23,4,AA,SAT,DFW,247.0,15,53,0
55020,6,15,3,AA,AUS,LAX,1242.0,7,18,0
55021,8,19,5,XE,MOB,IAH,427.0,6,2,0
55022,12,29,5,DL,JAC,SLC,205.0,13,44,0
55023,11,12,7,YV,GJT,PHX,438.0,12,15,1
55024,12,25,1,HA,HNL,LIH,102.0,14,6,0
55025,2,12,6,CO,EWR,LAS,2227.0,9,19,1
55026,5,28,6,EV,LIT,SLC,1156.0,15,50,1
55027,4,8,5,FL,IAD,ATL,533.0,20,17,0
55028,12,4,7,CO,IAH,SJC,1608.0,18,8,1
55029,12,1,5,HA,HNL,LIH,102.0,12,29,0
55030,2,22,2,US,LGA,CLT,544.0,11,4,0
55031,4,1,5,DL,SLC,MCO,1929.0,10,1,0
55032,12,10,7,AA,MCO,DFW,984.0,17,54,1
55033,3,6,1,UA,ORD,SMF,1781.0,10,16,0
55034,6,1,4,AA,DCA,MIA,920.0,17,3,0
55035,10,23,1,US,PHL,BOS,280.0,9,34,0
55036,12,22,4,UA,MCO,ORD,1005.0,16,27,0
55037,9,3,7,WN,LAS,SMF,397.0,11,42,1
55038,2,27,1,UA,JFK,SFO,2586.0,14,24,0
55039,3,29,2,WN,SAT,PHX,843.0,19,5,0
55040,3,15,3,WN,SAN,MDW,1728.0,10,0,0
55041,8,20,6,NW,MSP,RDU,981.0,19,41,1
55042,1,10,1,AA,JFK,LAX,2475.0,8,3,0
55043,9,7,4,UA,ORD,EWR,719.0,18,8,0
55044,8,10,4,MQ,CMH,BOS,640.0,18,43,0
55045,7,6,4,OO,SLC,EUG,619.0,14,51,0
55046,4,25,2,B6,MSY,JFK,1182.0,17,37,0
55047,10,11,2,AA,PHX,ORD,1440.0,6,31,0
55048,5,3,2,US,CLT,BNA,329.0,11,8,0
55049,12,16,6,OO,ORD,CAK,344.0,20,19,1
55050,9,2,5,WN,BOI,SLC,291.0,17,19,0
55051,1,1,7,MQ,SPS,DFW,113.0,9,19,1
55052,12,23,5,AA,DFW,AUS,190.0,18,36,0
55053,6,14,2,MQ,ORD,TYS,475.0,11,15,0
55054,8,31,3,WN,ELP,PHX,347.0,7,30,0
55055,5,9,1,DL,CVG,MSY,700.0,20,52,0
55056,12,7,3,US,TPA,PIT,873.0,10,38,0
55057,6,7,2,XE,BNA,EWR,748.0,12,35,0
55058,10,19,3,MQ,DCA,JFK,213.0,13,2,0
55059,8,5,5,MQ,DFW,PNS,604.0,7,25,0
55060,10,19,3,OH,SBN,CVG,203.0,5,35,0
55061,9,19,2,YV,DTW,CLT,500.0,7,5,0
55062,11,11,5,OO,MEM,ORD,491.0,10,24,0
55063,7,22,5,WN,IND,MDW,162.0,7,10,0
55064,6,11,6,MQ,ORD,TVC,224.0,18,33,1
55065,11,18,6,WN,BWI,AUS,1342.0,18,30,1
55066,1,4,2,UA,ORD,MCI,403.0,15,35,0
55067,3,10,5,OH,GSO,CVG,330.0,15,0,0
55068,3,24,5,XE,IAD,EWR,213.0,14,57,0
55069,9,17,7,WN,MCO,BWI,787.0,18,9,1
55070,12,24,6,UA,SNA,ORD,1726.0,14,29,1
55071,12,20,2,XE,IAH,MGM,554.0,15,39,0
55072,6,11,7,WN,SNA,PHX,338.0,12,30,1
55073,8,9,3,US,PHX,IAH,1009.0,21,15,0
55074,5,30,1,EV,ATL,XNA,589.0,21,35,0
55075,8,11,5,XE,MSN,CLE,402.0,15,46,0
55076,8,5,6,OO,ASE,DEN,125.0,9,49,1
55077,1,6,5,OH,CLT,CVG,335.0,18,0,0
55078,6,11,6,UA,IAD,MCO,758.0,14,31,1
55079,1,13,5,OO,LEX,ORD,323.0,17,36,0
55080,5,20,5,DL,ATL,MSY,425.0,15,33,0
55081,7,14,4,NW,DFW,MSP,852.0,19,2,0
55082,5,6,6,MQ,SGF,DFW,364.0,6,54,1
55083,2,20,7,DL,LAX,SLC,590.0,6,32,1
55084,10,22,6,OO,BOI,SLC,291.0,16,37,1
55085,9,18,1,OH,CVG,DSM,505.0,16,33,0
55086,5,27,5,DL,ATL,HOU,696.0,21,0,0
55087,12,3,6,US,DCA,CLT,331.0,19,5,1
55088,8,22,2,CO,CMH,EWR,462.0,16,58,0
55089,1,23,1,DL,LAX,FLL,2342.0,11,38,0
55090,9,7,4,WN,LAX,SJC,308.0,19,32,0
55091,10,11,3,DL,ATL,OMA,821.0,12,11,0
55092,11,27,7,NW,IND,LAX,1814.0,7,41,1
55093,12,12,2,WN,MCO,RDU,534.0,10,12,0
55094,5,2,2,OH,CVG,BNA,230.0,8,40,0
55095,9,25,1,OO,SJC,SBA,234.0,16,52,0
55096,7,22,6,OO,SFO,SBA,262.0,11,51,1
55097,12,25,7,XE,CLE,DCA,310.0,15,8,1
55098,9,12,1,UA,SFO,DEN,967.0,6,49,0
55099,4,21,5,MQ,STL,JFK,892.0,13,0,0
55100,10,18,2,UA,ORD,EWR,719.0,21,4,0
55101,6,24,5,DL,ATL,GPT,352.0,12,15,0
55102,10,29,7,WN,FLL,ISP,1093.0,10,0,1
55103,2,16,4,NW,MEM,IAH,469.0,20,32,0
55104,3,23,4,MQ,ORD,IND,177.0,16,55,0
55105,11,9,4,OO,PDX,MFR,222.0,20,10,0
55106,7,21,5,UA,DFW,LAX,1235.0,23,38,0
55107,5,9,2,NW,MSP,PHX,1276.0,6,56,0
55108,1,22,7,NW,MSP,SFO,1589.0,13,25,1
55109,6,25,7,CO,EWR,DEN,1605.0,15,16,1
55110,8,29,2,EV,ATL,PFN,247.0,11,22,0
55111,8,1,1,DL,DCA,JFK,213.0,15,2,0
55112,9,21,4,UA,ORD,OGG,4184.0,9,59,0
55113,6,30,5,WN,PHX,BWI,1999.0,9,2,0
55114,5,22,1,OO,GRB,ORD,174.0,8,9,0
55115,10,5,3,EV,ATL,CAE,191.0,18,55,0
55116,9,20,3,US,RSW,CLT,600.0,13,24,0
55117,8,5,6,US,LAS,ORD,1515.0,0,41,1
55118,10,25,3,US,JAX,PHL,742.0,14,34,0
55119,1,13,4,DH,IAD,SDF,451.0,12,55,0
55120,4,20,3,B6,PBI,JFK,1028.0,18,56,0
55121,8,24,3,XE,BRO,IAH,308.0,13,31,0
55122,9,20,2,NW,MSP,DCA,931.0,7,16,0
55123,7,19,3,B6,ROC,JFK,264.0,8,19,0
55124,6,11,7,EV,ATL,MSP,906.0,12,20,1
55125,1,16,7,OO,SMF,SFO,86.0,7,32,1
55126,2,3,4,DL,LAX,JFK,2475.0,8,0,0
55127,7,10,7,CO,PHX,EWR,2133.0,22,38,1
55128,5,6,5,WN,ISP,LAS,2283.0,8,5,0
55129,5,17,3,WN,BWI,FLL,925.0,15,40,0
55130,11,10,5,US,PHX,LAS,256.0,18,25,0
55131,1,31,2,US,LAS,BOS,2381.0,16,4,0
55132,12,2,6,UA,LGA,ORD,733.0,12,23,1
55133,2,3,5,YV,HDN,DEN,142.0,15,53,0
55134,8,14,1,WN,SLC,PHX,507.0,17,17,0
55135,11,25,6,NW,SFO,HNL,2398.0,15,39,1
55136,8,10,3,UA,SEA,LAX,954.0,15,29,0
55137,9,2,6,WN,TPA,HOU,781.0,15,16,1
55138,12,19,2,YV,IAD,ORF,157.0,17,19,0
55139,4,15,5,MQ,LGA,BOS,185.0,11,55,0
55140,7,8,5,NW,MSP,MCI,393.0,15,28,0
55141,2,12,6,NW,MBS,DTW,98.0,13,28,1
55142,7,2,6,AA,STL,DFW,551.0,13,38,1
55143,11,28,1,OH,CVG,TYS,226.0,19,25,0
55144,6,2,4,MQ,LGA,CLT,544.0,11,2,0
55145,3,15,2,NW,MSP,PIT,726.0,19,0,0
55146,4,28,4,HP,MCO,PHX,1848.0,8,18,0
55147,5,20,5,DL,ATL,EWR,745.0,13,9,0
55148,11,26,6,OO,FAT,SFO,158.0,18,23,1
55149,10,4,3,OO,SFO,SLC,599.0,20,41,0
55150,8,23,3,YV,MSP,CLT,930.0,16,40,0
55151,11,23,4,WN,BNA,BHM,177.0,8,21,0
55152,9,5,1,WN,LAS,LAX,236.0,21,15,0
55153,12,15,5,OO,ORD,FAR,557.0,10,53,0
55154,6,25,7,WN,SMF,LAS,397.0,17,48,1
55155,7,29,5,WN,MSY,BHM,321.0,19,53,0
55156,4,24,7,B6,ROC,JFK,264.0,19,31,1
55157,1,22,7,OO,MSN,ORD,109.0,5,52,1
55158,1,1,7,OO,AZO,ORD,122.0,5,53,1
55159,6,24,6,UA,DEN,TUL,541.0,12,49,1
55160,3,23,4,B6,JFK,FLL,1069.0,10,59,0
55161,11,13,7,NW,HNL,MSP,3972.0,18,18,1
55162,5,17,2,OO,ONT,SLC,558.0,9,30,0
55163,5,16,2,CO,EWR,DTW,487.0,14,46,0
55164,7,16,6,AA,COS,DFW,592.0,8,34,1
55165,4,27,3,HP,PHX,MSY,1301.0,14,59,0
55166,2,16,3,DL,CVG,EWR,569.0,10,56,0
55167,6,4,7,CO,MCO,EWR,938.0,19,11,1
55168,3,14,2,NW,DTW,GRR,120.0,22,37,0
55169,6,29,4,WN,CMH,BWI,336.0,6,22,0
55170,1,9,7,MQ,XNA,DFW,281.0,7,10,1
55171,11,22,3,OH,IAD,JFK,228.0,12,10,0
55172,3,22,3,YV,PHX,SAN,304.0,6,50,0
55173,11,2,4,CO,EWR,IAH,1400.0,11,55,0
55174,4,6,3,DL,ORD,ATL,606.0,18,57,0
55175,4,25,2,DL,ATL,ROC,749.0,13,53,0
55176,9,29,4,US,BTV,PHL,336.0,18,1,0
55177,8,2,2,DL,ATL,SMF,2092.0,16,19,0
55178,6,19,7,MQ,GRB,ORD,174.0,18,30,1
55179,6,25,7,AA,BDL,SJU,1666.0,6,55,1
55180,4,24,1,AA,DFW,SAT,247.0,19,4,0
55181,4,29,5,XE,CLE,BDL,475.0,7,39,0
55182,8,23,2,UA,SFO,JFK,2586.0,12,36,0
55183,6,8,3,OO,SLC,EUG,619.0,20,22,0
55184,9,25,1,WN,PHX,SNA,338.0,12,43,0
55185,10,22,7,AA,DAL,MCI,461.0,14,10,1
55186,11,1,2,DL,SLC,PDX,630.0,14,52,0
55187,6,25,6,OH,CVG,MCI,539.0,17,5,1
55188,9,24,6,AS,PDX,SJC,569.0,15,15,1
55189,2,26,7,YV,PHL,CAE,522.0,15,30,1
55190,3,31,5,US,PHX,LAS,256.0,8,21,0
55191,6,15,3,OH,GSP,LGA,610.0,7,15,0
55192,7,21,5,CO,IAH,EWR,1400.0,7,55,0
55193,7,16,6,HP,JFK,PHX,2153.0,10,10,1
55194,6,17,6,FL,PHF,ATL,508.0,15,54,1
55195,2,5,7,CO,EWR,IAH,1400.0,10,47,1
55196,4,27,3,UA,DEN,ATL,1199.0,18,28,0
55197,6,20,1,B6,FLL,LGA,1076.0,11,41,0
55198,1,23,7,AA,MCO,SJU,1189.0,17,40,1
55199,8,14,1,EV,ATL,AZO,596.0,20,30,0
55200,7,13,4,OO,PSP,SLC,541.0,6,36,0
55201,5,21,6,NW,MEM,IAH,469.0,9,33,1
55202,11,12,7,MQ,DFW,HSV,603.0,9,19,1
55203,8,26,5,UA,PVD,ORD,849.0,17,34,0
55204,10,20,4,OO,SLC,IDA,188.0,10,0,0
55205,2,23,3,XE,PHL,CLE,363.0,14,15,0
55206,1,27,4,AA,MCO,SJU,1189.0,11,8,0
55207,4,12,3,WN,IND,BWI,515.0,7,15,0
55208,3,1,2,DH,ALB,IAD,325.0,8,20,0
55209,11,5,7,CO,IAH,MCI,643.0,21,23,1
55210,12,30,5,UA,DEN,MCO,1545.0,11,21,0
55211,6,6,2,FL,MCO,PHL,861.0,17,37,0
55212,2,18,6,OH,TYS,CVG,226.0,16,15,1
55213,3,4,5,AA,ORD,PHX,1440.0,15,8,0
55214,10,20,5,YV,ORD,AUS,978.0,12,55,0
55215,10,23,1,OO,CLD,LAX,86.0,8,46,0
55216,4,3,1,B6,JFK,SEA,2421.0,19,16,0
55217,8,15,2,US,PHL,SJU,1576.0,7,46,0
55218,8,12,5,AA,BOS,LAX,2611.0,18,13,0
55219,5,22,1,OO,RAP,ORD,780.0,13,43,0
55220,7,7,5,EV,EYW,ATL,646.0,16,40,0
55221,10,28,5,WN,PDX,OAK,543.0,8,50,0
55222,9,19,1,AA,DFW,STL,551.0,14,18,0
55223,4,21,4,US,CLT,PIT,366.0,18,2,0
55224,7,24,1,AA,LAX,LIH,2615.0,17,54,0
55225,6,14,2,WN,DAL,OKC,181.0,10,35,0
55226,9,26,1,WN,LBB,DAL,293.0,16,52,0
55227,3,19,6,HP,LAS,CMH,1772.0,23,3,1
55228,4,15,6,AA,DFW,STL,551.0,9,6,1
55229,4,14,4,NW,MSP,FAR,223.0,12,56,0
55230,11,18,5,OH,FWA,CVG,136.0,10,15,0
55231,4,16,6,MQ,RIC,ORD,642.0,12,6,1
55232,3,29,2,EV,ATL,AGS,143.0,12,56,0
55233,5,25,3,AS,SEA,ANC,1449.0,16,59,0
55234,3,3,5,EV,DSM,CVG,505.0,14,30,0
55235,10,22,6,AA,SAN,DFW,1171.0,6,26,1
55236,8,18,4,AA,ORD,MSP,334.0,21,0,0
55237,5,1,1,EV,ATL,GRR,640.0,15,12,0
55238,1,9,7,AA,ORD,TUL,585.0,12,22,1
55239,2,18,5,MQ,ORD,XNA,522.0,16,35,0
55240,5,2,2,WN,OAK,SEA,671.0,16,50,0
55241,2,1,3,WN,OAK,SEA,671.0,18,10,0
55242,10,18,3,WN,LAS,TUS,365.0,19,32,0
55243,1,4,3,XE,PHX,IAH,1009.0,18,21,0
55244,9,27,3,YV,IAD,PHL,134.0,12,15,0
55245,5,26,4,WN,HRL,SAT,233.0,19,40,0
55246,1,27,4,DL,ATL,PHX,1587.0,9,58,0
55247,4,1,6,B6,TPA,BOS,1185.0,7,7,1
55248,4,8,5,MQ,ORD,MSN,109.0,12,40,0
55249,1,27,5,AA,DCA,MIA,920.0,15,24,0
55250,10,5,4,XE,CVG,EWR,569.0,8,38,0
55251,5,19,4,WN,HOU,OAK,1642.0,20,15,0
55252,10,26,4,NW,MSN,DTW,312.0,7,21,0
55253,9,11,7,DH,GSP,IAD,383.0,10,20,1
55254,1,26,3,US,FLL,CLT,631.0,19,20,0
55255,10,11,3,US,PHL,BOS,280.0,9,25,0
55256,12,18,7,DL,ATL,BWI,576.0,20,30,1
55257,5,10,3,AA,MCO,DFW,984.0,18,27,0
55258,5,18,4,AA,BNA,DFW,631.0,17,27,0
55259,10,31,2,AS,ORD,SEA,1721.0,15,23,0
55260,9,27,2,B6,JFK,BUR,2465.0,11,34,0
55261,10,7,5,DL,ONT,SLC,558.0,13,8,0
55262,6,18,6,UA,OMA,DEN,472.0,6,55,1
55263,3,3,4,MQ,RDU,BOS,612.0,17,9,0
55264,2,17,4,CO,BWI,IAH,1235.0,14,11,0
55265,10,20,5,WN,BWI,SDF,495.0,6,40,0
55266,7,29,5,MQ,DFW,PNS,604.0,14,52,0
55267,10,14,6,WN,PHX,PDX,1009.0,11,39,1
55268,6,5,7,WN,SMF,LAS,397.0,20,8,1
55269,11,23,4,WN,SAN,LAS,258.0,18,54,0
55270,8,22,1,US,MCI,CLT,809.0,16,33,0
55271,8,12,5,DL,ATL,MIA,595.0,18,10,0
55272,12,21,3,CO,FLL,EWR,1065.0,13,51,0
55273,4,17,1,CO,MFE,IAH,316.0,11,7,0
55274,7,10,7,CO,PBI,IAH,956.0,18,33,1
55275,2,28,1,AS,SMF,SEA,605.0,15,28,0
55276,2,8,3,DL,MCO,ATL,403.0,7,55,0
55277,5,10,3,NW,MSY,MSP,1040.0,7,40,0
55278,11,7,2,NW,JFK,MSP,1028.0,11,15,0
55279,3,14,1,B6,BOS,MCO,1121.0,13,57,0
55280,3,18,5,OH,BNA,CVG,230.0,20,0,0
55281,8,19,6,YV,RAP,DEN,301.0,7,40,1
55282,3,16,3,EV,ATL,CRW,363.0,23,36,0
55283,9,11,1,UA,LGA,ORD,733.0,20,37,0
55284,10,10,2,WN,SEA,PHX,1107.0,7,45,0
55285,1,1,7,OH,SCE,CVG,383.0,16,0,1
55286,7,26,2,OH,ORD,CVG,264.0,6,20,0
55287,2,17,4,US,CLT,TPA,508.0,23,8,0
55288,5,30,1,DL,ATL,TUS,1541.0,20,58,0
55289,4,28,5,US,TPA,CLT,508.0,10,21,0
55290,5,8,7,TZ,DEN,MDW,895.0,10,25,1
55291,9,3,7,XE,EWR,DAY,533.0,20,40,1
55292,11,15,3,YV,IAD,CAE,401.0,8,21,0
55293,4,18,2,WN,MDW,SJC,1838.0,15,55,0
55294,10,31,1,EV,EVV,ATL,350.0,19,34,0
55295,7,19,3,OO,CIC,SFO,153.0,12,0,0
55296,5,13,6,OO,ORD,FSD,462.0,16,57,1
55297,5,14,7,B6,BUF,JFK,301.0,16,53,1
55298,4,11,2,NW,DCA,MEM,762.0,11,17,0
55299,10,4,2,AA,ORD,SFO,1846.0,13,14,0
55300,8,24,3,DH,IAD,PVD,372.0,8,24,0
55301,1,16,1,OH,JFK,DTW,508.0,18,54,0
55302,4,10,1,WN,PHL,MDW,668.0,11,15,0
55303,4,21,5,OO,SLC,CPR,320.0,20,47,0
55304,9,8,4,B6,JFK,FLL,1069.0,13,30,0
55305,3,27,7,NW,MSY,MEM,349.0,11,31,1
55306,8,6,7,YV,CLT,CMH,346.0,17,20,1
55307,1,23,1,WN,OMA,PHX,1037.0,11,30,0
55308,1,13,5,WN,LAS,SMF,397.0,8,55,0
55309,6,6,1,XE,EWR,IAD,213.0,14,3,0
55310,9,13,3,OO,ONT,LAX,47.0,8,41,0
55311,1,10,1,WN,HOU,MSY,303.0,16,55,0
55312,10,12,4,AA,MCO,DFW,984.0,12,0,0
55313,7,15,6,OH,CMH,CVG,116.0,13,10,1
55314,4,26,3,UA,TPA,ORD,1012.0,15,22,0
55315,5,7,7,US,BDL,CLT,644.0,18,37,1
55316,11,11,5,CO,OMA,IAH,781.0,7,29,0
55317,9,22,5,OH,ORF,ATL,516.0,12,15,0
55318,2,4,5,DL,PDX,SLC,630.0,6,33,0
55319,5,22,1,AA,DFW,JFK,1391.0,12,35,0
55320,7,11,1,OH,RSW,BDL,1180.0,20,20,0
55321,9,22,5,UA,DEN,JAC,406.0,11,16,0
55322,1,29,7,WN,LAX,PHX,370.0,16,30,1
55323,12,4,7,FL,DAY,BWI,406.0,17,46,1
55324,9,10,7,YV,IAD,DAB,703.0,22,10,1
55325,6,6,2,FL,ATL,MEM,332.0,22,47,0
55326,8,14,7,WN,ABQ,SEA,1180.0,9,25,1
55327,11,22,3,OH,CVG,MDT,429.0,15,22,0
55328,5,3,3,US,BOS,PHL,280.0,12,28,0
55329,4,14,4,NW,LGA,DTW,501.0,7,23,0
55330,3,15,2,AA,PHX,DFW,868.0,17,32,0
55331,3,24,5,OH,CVG,LEX,70.0,16,45,0
55332,10,24,1,WN,SAT,HRL,233.0,18,10,0
55333,5,31,2,AA,DFW,ONT,1189.0,20,43,0
55334,1,5,4,DL,ATL,ORD,606.0,17,27,0
55335,8,25,5,UA,SFO,LAX,337.0,9,54,0
55336,6,29,3,WN,DAL,AUS,189.0,8,10,0
55337,11,30,4,OO,DEN,IND,977.0,10,51,0
55338,6,28,3,US,DFW,LAS,1055.0,14,12,0
55339,3,7,1,OH,AZO,CVG,225.0,16,50,0
55340,4,4,1,EV,ATL,LIT,453.0,13,25,0
55341,4,10,1,MQ,SNA,SJC,342.0,20,20,0
55342,11,24,5,DL,SRQ,ATL,445.0,15,35,0
55343,2,5,7,AA,LGA,ORD,733.0,9,57,1
55344,10,31,1,EV,PHF,ATL,508.0,20,8,0
55345,10,28,6,AA,DFW,MFE,468.0,11,38,1
55346,9,14,3,OO,GJT,DEN,212.0,17,17,0
55347,2,19,7,OH,CVG,SBN,203.0,14,40,1
55348,10,16,7,US,DCA,ORD,612.0,13,22,1
55349,9,2,6,MQ,DFW,VPS,626.0,14,59,1
55350,7,28,5,AQ,HNL,OGG,100.0,10,24,0
55351,2,26,7,DL,ATL,ABQ,1269.0,13,34,1
55352,4,3,1,XE,SDF,CLE,304.0,13,4,0
55353,10,11,3,CO,IAH,PHX,1009.0,9,22,0
55354,5,31,2,OO,DEN,CLE,1201.0,10,11,0
55355,6,22,3,UA,LAX,IAD,2288.0,12,49,0
55356,3,17,5,US,CLT,FLL,631.0,16,18,0
55357,1,15,6,EV,ATL,ILM,377.0,17,22,1
55358,6,20,2,AA,LAX,AUS,1242.0,13,31,0
55359,6,18,6,AA,DFW,BWI,1217.0,11,10,1
55360,1,16,7,OH,SYR,CVG,527.0,13,30,1
55361,12,7,4,AA,MFE,DFW,468.0,6,47,0
55362,11,8,3,OO,ORD,SLC,1249.0,17,30,0
55363,11,26,6,MQ,DFW,TXK,181.0,15,59,1
55364,10,2,7,US,CLT,ORF,290.0,21,14,1
55365,7,24,1,CO,SNA,IAH,1347.0,6,43,0
55366,2,4,5,XE,CLT,EWR,529.0,16,32,0
55367,8,7,7,OH,CVG,ORF,485.0,15,50,1
55368,2,18,5,AA,BOS,PBI,1197.0,7,34,0
55369,7,9,6,OO,SLC,SFO,599.0,6,34,1
55370,7,18,2,US,BDL,CLT,644.0,8,23,0
55371,2,22,2,WN,MSY,LAX,1671.0,12,30,0
55372,5,30,2,AA,ORD,LGA,733.0,13,17,0
55373,8,30,3,OH,CVG,CAK,214.0,16,37,0
55374,10,18,3,YV,JFK,IAD,228.0,19,10,0
55375,9,15,5,B6,JFK,PBI,1028.0,10,39,0
55376,6,12,7,AA,BOS,SFO,2704.0,14,43,1
55377,10,30,1,WN,BNA,HOU,670.0,13,50,0
55378,2,24,4,AA,ORD,BNA,409.0,12,56,0
55379,12,11,7,DL,ATL,ONT,1900.0,20,4,1
55380,7,4,1,FL,GPT,TPA,429.0,12,10,0
55381,5,2,2,HA,KOA,HNL,163.0,8,30,0
55382,6,4,6,NW,MKE,MSP,297.0,6,37,1
55383,1,20,5,AA,LAS,STL,1372.0,5,55,0
55384,2,23,3,OH,CVG,ABE,503.0,19,22,0
55385,2,9,4,F9,LGA,DEN,1619.0,8,41,0
55386,8,7,7,DL,IND,ATL,432.0,13,11,1
55387,6,2,5,UA,LAX,JFK,2475.0,0,11,0
55388,6,5,1,YV,IAD,ORF,157.0,8,31,0
55389,4,27,3,WN,LBB,ELP,295.0,7,55,0
55390,12,15,5,US,CLT,MSY,651.0,16,5,0
55391,2,24,5,AA,LAX,ORD,1745.0,9,58,0
55392,8,15,1,US,BNA,CLT,329.0,6,27,0
55393,8,11,4,MQ,DFW,GRK,134.0,10,51,0
55394,1,7,5,EV,SAT,DFW,247.0,15,25,0
55395,7,1,5,MQ,DTW,LGA,501.0,20,7,0
55396,6,16,5,AA,ATL,DFW,732.0,15,51,0
55397,12,28,4,WN,RDU,BWI,255.0,21,25,0
55398,11,16,4,UA,HNL,ORD,4243.0,17,15,0
55399,5,7,7,DL,MCI,ATL,692.0,14,0,1
55400,2,26,6,WN,LAS,ONT,197.0,21,5,1
55401,9,5,1,WN,BOI,SEA,399.0,16,25,0
55402,3,13,7,DL,CVG,RDU,390.0,7,18,1
55403,9,25,7,UA,ORD,PDX,1739.0,22,41,1
55404,6,9,4,F9,DEN,MCI,533.0,15,26,0
55405,3,3,5,AA,STL,DCA,719.0,13,47,0
55406,12,10,7,NW,FSD,MSP,197.0,8,12,1
55407,7,21,5,US,CLT,BDL,644.0,16,1,0
55408,12,21,4,AA,DFW,BNA,631.0,14,24,0
55409,11,10,5,MQ,CLT,MIA,650.0,17,43,0
55410,3,12,7,AA,ORD,PHL,678.0,11,51,1
55411,6,1,4,WN,CMH,BWI,336.0,12,12,0
55412,8,25,5,MQ,ORD,ICT,588.0,22,6,0
55413,2,27,1,UA,LAX,SFO,337.0,14,48,0
55414,6,16,5,WN,TPA,BWI,842.0,11,52,0
55415,9,14,3,NW,DTW,RDU,501.0,10,38,0
55416,1,8,6,OH,CVG,IAD,388.0,9,38,1
55417,9,9,5,MQ,DCA,BOS,399.0,6,14,0
55418,1,12,3,NW,MEM,MCI,392.0,14,32,0
55419,6,24,6,UA,PBI,ORD,1144.0,10,19,1
55420,6,18,6,FL,BMI,ATL,533.0,17,24,1
55421,10,11,3,YV,LIH,HNL,102.0,20,17,0
55422,7,23,6,WN,RDU,BWI,255.0,11,30,1
55423,8,9,2,OH,RDU,JFK,426.0,16,45,0
55424,5,12,5,YV,ORF,CLT,290.0,18,59,0
